order_id,order_date,customer_id,product_sku,quantity,gross_amount,currency,payment_method,payment_status,refund_status,refund_amount,created_at,notes
ord_pQJytRM261uAEiML,2025-08-10,cust_kneoLSOSex,SKU-2002,5,2923.84,INR,upi,captured,none,0.00,2025-08-10 16:39:24.646,
ord_N73vabPaK7oVYH20,2025-08-17,cust_BQN0ZiUpZy,SKU-2002,4,243.71,INR,visa_mc_domestic,captured,none,0.00,2025-08-17 13:26:43.240,
ord_tVyTZjKMm6mUlBsx,2025-08-05,cust_viogWMJh1O,SKU-3003,2,26602.57,INR,upi,captured,none,0.00,2025-08-05 17:21:58.361,
ord_iPA0ugfxCRBnqCuy,2025-08-10,cust_21EfrtBuh4,SKU-1002,5,6942.84,INR,amex_diners,captured,none,0.00,2025-08-10 16:08:52.758,
ord_1wauScG8jXaNZRRr,2025-08-12,cust_YXhGN8YOWi,SKU-3001,3,4238.72,INR,upi,captured,none,0.00,2025-08-12 10:01:31.745,
ord_FK1ePImdsjOvPTUJ,2025-08-09,cust_AquxhToTrf,SKU-3004,1,29899.57,INR,upi,captured,none,0.00,2025-08-09 16:38:26.892,
ord_XuKuKb8CaKxeuhYS,2025-08-10,cust_pgmXoIgMms,SKU-2004,5,570.30,INR,upi,captured,none,0.00,2025-08-10 23:46:59.901,
ord_5s0IgzAZJE8TLrhU,2025-08-04,cust_ViOm5Ry1kS,SKU-2005,4,34638.93,INR,international_card,captured,none,0.00,2025-08-04 15:38:10.068,
ord_oEJtRQGxkvUvkRy2,2025-08-14,cust_w9FxJK2U3D,SKU-2004,4,2886.76,INR,upi,captured,none,0.00,2025-08-14 20:13:10.002,
ord_fHiXXdTgg2076zs0,2025-08-12,cust_qiaVBWcptN,SKU-2004,2,1716.02,INR,upi,captured,none,0.00,2025-08-12 13:44:50.256,
ord_9MWMkU44fAQonY9r,2025-08-08,cust_159ned2uyC,SKU-1001,5,20361.71,INR,upi,captured,none,0.00,2025-08-08 15:36:52.031,
ord_K0FzHbsT1R0otUp3,2025-08-15,cust_WApZpDLvJQ,SKU-1003,4,686.82,INR,upi,captured,none,0.00,2025-08-15 09:37:46.966,
ord_fKuzAQVVjrjcHFtL,2025-08-13,cust_wNXFsPzn3L,SKU-3003,2,2517.24,INR,upi,captured,none,0.00,2025-08-13 15:01:49.173,
ord_LITOL2KSrQejVnbn,2025-08-17,cust_Jj9aoqRV8i,SKU-3002,3,818.73,INR,upi,captured,none,0.00,2025-08-17 09:53:37.394,
ord_NQ5gndcUio3TGW3J,2025-08-11,cust_LWKhubmkrt,SKU-2003,2,498.57,INR,upi,captured,none,0.00,2025-08-11 12:41:57.102,
ord_dYC5O55GaQjkKKSl,2025-08-15,cust_IpwDFxIVYc,SKU-3001,2,337.65,INR,upi,captured,none,0.00,2025-08-15 21:12:36.769,
ord_EOMFPq0XdVdqr4pz,2025-08-15,cust_HvIv3ytaYE,SKU-2003,5,908.47,INR,upi,captured,none,0.00,2025-08-15 10:58:06.396,
ord_vWVzlu4oILNaVoaR,2025-08-10,cust_7aKqzcFqG1,SKU-3003,1,302.99,INR,visa_mc_domestic,captured,none,0.00,2025-08-10 16:30:02.267,
ord_Xce7YvSQnlxbXdUh,2025-08-09,cust_v1EA6rPfm2,SKU-2002,1,1159.38,INR,visa_mc_domestic,captured,none,0.00,2025-08-09 07:11:27.544,
ord_cDlWapvBQSZbSCGt,2025-08-12,cust_hHIe3Vcm44,SKU-3005,5,1162.56,INR,upi,captured,none,0.00,2025-08-12 17:15:11.086,
ord_XJ8n2X8E5uaB6Po2,2025-08-17,cust_j9mhxrDjN5,SKU-1005,2,737.15,INR,amex_diners,captured,none,0.00,2025-08-17 20:07:50.196,
ord_YLRAMwoRcwnGNrNl,2025-08-15,cust_akhdiVTzJ0,SKU-2003,2,1680.05,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 16:52:29.602,
ord_PC07niVM9WSTpBmK,2025-08-09,cust_uRu9XhX6HY,SKU-1004,1,1714.49,INR,upi,captured,none,0.00,2025-08-09 14:26:48.023,
ord_v98iVN3Rvnpqnnfh,2025-08-07,cust_R5J2YAzvoq,SKU-1002,4,2672.40,INR,visa_mc_domestic,captured,none,0.00,2025-08-07 19:31:48.475,
ord_ZnmIm9lt6UPjdFWu,2025-08-16,cust_L4csOdsMIE,SKU-1001,2,2836.77,INR,upi,captured,none,0.00,2025-08-16 16:35:32.884,
ord_l9x8fGlU5Jc7ACp1,2025-08-11,cust_72hsl9sbzD,SKU-3003,4,12251.51,INR,upi,captured,none,0.00,2025-08-11 19:04:50.427,
ord_WsfoaHJQzuGKZV4x,2025-08-07,cust_E3ePQSbwrj,SKU-2005,1,6480.24,INR,upi,captured,none,0.00,2025-08-07 11:21:41.710,
ord_B2isTsjSspJxHl1P,2025-08-07,cust_JAWf1gd38n,SKU-2005,5,2497.45,INR,visa_mc_domestic,captured,none,0.00,2025-08-07 02:13:37.310,
ord_o1deXpENMJltHMej,2025-08-14,cust_yw3tWCm7fQ,SKU-2004,5,48965.30,INR,upi,captured,none,0.00,2025-08-14 20:53:47.866,
ord_bgPxL61OsL8QRut4,2025-08-06,cust_PvdG2DwEdb,SKU-2003,2,671.50,INR,amex_diners,captured,none,0.00,2025-08-06 14:03:13.233,
ord_ejk1G2wMxmcAuleK,2025-08-12,cust_QgVqfmGuLA,SKU-3005,5,1652.52,INR,upi,captured,none,0.00,2025-08-12 13:18:41.306,
ord_vpF1VqyMGOTSvdq5,2025-08-07,cust_LYKJpUgdkZ,SKU-3002,3,410.28,INR,upi,captured,none,0.00,2025-08-07 15:09:20.160,
ord_WStzTTivA6DZoIcR,2025-08-17,cust_PzBaXitxmb,SKU-1005,1,328.33,INR,upi,captured,none,0.00,2025-08-17 16:13:42.733,
ord_dsd8Coq4eRlXGnRW,2025-08-08,cust_E8tz2kjibU,SKU-2004,3,4269.24,INR,upi,captured,none,0.00,2025-08-08 07:08:56.767,
ord_BvEwsT04b2LdcUqr,2025-08-08,cust_HZYeCg4fBb,SKU-1001,5,26447.45,INR,visa_mc_domestic,captured,none,0.00,2025-08-08 15:59:01.143,
ord_ejntj8wgx0F5l9uv,2025-08-10,cust_2toEoVgqya,SKU-1001,4,1025.42,INR,visa_mc_domestic,captured,none,0.00,2025-08-10 18:29:28.910,
ord_BNaQNpUcpvjV21Jv,2025-08-07,cust_l0wh7UTOMS,SKU-2002,3,935.90,INR,upi,captured,none,0.00,2025-08-07 11:06:01.546,
ord_WI3bzXbutXbYMXyF,2025-08-06,cust_HuHeluTL9x,SKU-2001,4,289.59,INR,visa_mc_domestic,captured,none,0.00,2025-08-06 14:37:46.528,
ord_BXa7GWTE6oOroy2A,2025-08-08,cust_IPjHJrvDx1,SKU-3001,3,2659.51,INR,upi,captured,none,0.00,2025-08-08 17:57:20.046,
ord_ZKgJypW5wBMZX0mB,2025-08-04,cust_tIZhvsKGVN,SKU-2002,1,580.55,INR,visa_mc_domestic,captured,none,0.00,2025-08-04 11:56:30.035,
ord_1hIlnTd3HoWmsdu0,2025-08-07,cust_6NFFZ2GOLo,SKU-2001,4,10199.17,INR,amex_diners,captured,none,0.00,2025-08-07 08:32:08.824,
ord_9Q3UXJt0uxnx8Anz,2025-08-07,cust_d1L18Z9cQb,SKU-3002,3,10144.91,INR,upi,captured,none,0.00,2025-08-07 09:20:00.585,
ord_U3PyeippVgDWn7HO,2025-08-11,cust_S2Tb9F1fY6,SKU-2004,2,744.46,INR,upi,captured,none,0.00,2025-08-11 18:07:35.729,
ord_BtVlJ1gxWO6gXGKn,2025-08-13,cust_J6l1R76S38,SKU-3005,4,1544.48,INR,upi,captured,none,0.00,2025-08-13 10:59:48.733,
ord_APiT5m7DZIyvy6Pw,2025-08-14,cust_zE7R3Ht6Jb,SKU-3001,3,5107.69,INR,upi,captured,none,0.00,2025-08-14 13:37:12.254,
ord_ggvlObyhlJ2us26C,2025-08-17,cust_aKs1eSgFt7,SKU-3004,3,879.97,INR,visa_mc_domestic,captured,none,0.00,2025-08-17 20:07:40.477,
ord_z7an1RsRPfaz8FGx,2025-08-07,cust_pGwrizXg5X,SKU-2005,1,4174.40,INR,upi,captured,none,0.00,2025-08-07 15:14:37.444,
ord_jHvWp4aYuVw0jg6y,2025-08-14,cust_BjB6G5xt0P,SKU-3004,3,4862.35,INR,upi,captured,none,0.00,2025-08-14 17:27:42.929,
ord_bCc9QxMvhTYVy01U,2025-08-13,cust_OzGsnTeLXQ,SKU-3002,4,4223.59,INR,visa_mc_domestic,captured,none,0.00,2025-08-13 14:51:53.989,
ord_u7UGk4riuhYrMFl2,2025-08-10,cust_hY5G7y3SjF,SKU-1004,4,7459.04,INR,upi,captured,none,0.00,2025-08-10 19:09:45.348,
ord_pQez8POoNAPBlzZi,2025-08-13,cust_km38ur8xQW,SKU-3005,2,2428.30,INR,upi,captured,none,0.00,2025-08-13 10:11:54.531,
ord_I19PhH8wfdTylssn,2025-08-12,cust_jDmeb7KiiD,SKU-2001,4,20175.80,INR,upi,captured,none,0.00,2025-08-12 18:14:29.275,
ord_V7RP3BlavIYpTrSO,2025-08-16,cust_hqTAlsWH8m,SKU-2004,4,12325.56,INR,upi,captured,none,0.00,2025-08-16 19:26:09.784,
ord_8v9zB5tUFZrqxXd0,2025-08-06,cust_aPFQMVoFcF,SKU-1005,1,17131.53,INR,amex_diners,captured,none,0.00,2025-08-06 07:22:11.724,
ord_DXK7gAXB4i17LmLN,2025-08-09,cust_lj3r2LJyBC,SKU-2004,1,8116.65,INR,upi,captured,none,0.00,2025-08-09 07:43:58.158,
ord_GqkKGLJmUcozw6pE,2025-08-07,cust_LZW45y4r0G,SKU-2004,1,8205.53,INR,visa_mc_domestic,captured,none,0.00,2025-08-07 12:15:52.502,
ord_irgunRIvSmZXeeTe,2025-08-10,cust_vrgC6Tk3hn,SKU-3002,1,1188.83,INR,upi,captured,none,0.00,2025-08-10 11:50:49.294,
ord_XVhzqaf0fqCNcLNT,2025-08-15,cust_mCX3HS4o4U,SKU-1003,4,8717.84,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 10:13:36.655,
ord_CIPp2aj1mM2tQqZZ,2025-08-08,cust_elmYrbpNnH,SKU-3005,4,629.55,INR,upi,captured,none,0.00,2025-08-08 18:12:52.797,
ord_6Pq5YhRjGHz26ieH,2025-08-04,cust_CYFrEbWtbv,SKU-3001,5,6889.69,INR,upi,captured,none,0.00,2025-08-04 13:06:07.234,
ord_sCAJ1PKc3DX6fNmU,2025-08-15,cust_0lRJhTGEgB,SKU-3002,2,8216.56,INR,upi,captured,none,0.00,2025-08-15 13:55:28.071,
ord_IGOXiyvHNmiEo46n,2025-08-08,cust_uqlV9c5JhW,SKU-1003,3,1697.41,INR,visa_mc_domestic,captured,none,0.00,2025-08-08 16:24:28.932,
ord_92WBxIcshOY0V6aZ,2025-08-15,cust_UpIgPsj6tw,SKU-2001,4,4055.91,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 13:24:29.372,
ord_XTYdhc471ZMU3o6a,2025-08-11,cust_pQuiJYwMZd,SKU-3004,2,9866.85,INR,amex_diners,captured,none,0.00,2025-08-11 02:13:24.581,
ord_5lt2pwFA1D0T3MJN,2025-08-17,cust_kzdrRGi3JZ,SKU-2004,5,3246.66,INR,international_card,captured,none,0.00,2025-08-17 06:39:58.323,
ord_d8q48pJbuIXXKBqy,2025-08-11,cust_BepVVFWKmp,SKU-3005,2,948.02,INR,upi,captured,none,0.00,2025-08-11 15:11:28.915,
ord_MnSxwV8emk9WPf84,2025-08-04,cust_orQ9UQ9ooU,SKU-1001,2,47429.08,INR,upi,captured,none,0.00,2025-08-04 13:57:10.053,
ord_tBX4XCprUx0wZV6s,2025-08-12,cust_44FpTfHyxG,SKU-1002,2,1616.02,INR,upi,captured,none,0.00,2025-08-12 10:18:17.085,
ord_w1AAy1mJm2c2wGHr,2025-08-07,cust_F6AxODETgd,SKU-1004,4,1744.26,INR,upi,captured,none,0.00,2025-08-07 20:59:05.190,
ord_tk1bfE8Q2jLHvL0u,2025-08-07,cust_SZnNPVOA3q,SKU-1005,2,250.23,INR,upi,captured,none,0.00,2025-08-07 09:40:53.606,
ord_3Duap3b8pTv4rl7j,2025-08-15,cust_yWSehuOKqZ,SKU-3005,4,4185.01,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 18:28:22.760,
ord_c3cIuaBIT9nYAxpK,2025-08-13,cust_YJUBYS7iOe,SKU-3002,4,4789.32,INR,upi,captured,none,0.00,2025-08-13 21:13:06.016,
ord_epVG7rlIgeNe7nUT,2025-08-13,cust_gVXqHjdBWP,SKU-2001,2,46589.39,INR,international_card,captured,none,0.00,2025-08-13 13:07:38.132,
ord_48wijUMHTn8OkOye,2025-08-11,cust_FumFel37Qb,SKU-3003,2,7762.10,INR,upi,captured,none,0.00,2025-08-11 20:20:32.901,
ord_WwdNAWmiw7eT2MyL,2025-08-13,cust_tMxRxayAQI,SKU-1001,1,12623.74,INR,upi,captured,none,0.00,2025-08-13 15:18:46.062,
ord_Ww9bXJbT6cMlRkUB,2025-08-04,cust_IzXBaULmvn,SKU-2001,5,5393.81,INR,visa_mc_domestic,captured,none,0.00,2025-08-04 19:35:30.377,
ord_DsIDEJg6Ou8UZueh,2025-08-12,cust_JzybH4QOni,SKU-1001,2,1168.70,INR,upi,captured,none,0.00,2025-08-12 13:50:25.711,
ord_OJ1fUupBvepriCkM,2025-08-13,cust_kW3KNh4uRi,SKU-2004,4,361.27,INR,amex_diners,captured,none,0.00,2025-08-13 14:22:44.082,
ord_PM3Yocb7pvMGYG5M,2025-08-16,cust_qNkScoO30N,SKU-1001,3,863.67,INR,upi,captured,none,0.00,2025-08-16 15:47:19.852,
ord_M6YU9lKeiR91Pm20,2025-08-13,cust_Abt7GWo8tX,SKU-1005,4,7974.70,INR,upi,captured,none,0.00,2025-08-13 05:00:17.952,
ord_3SQ53xM5uqB5dAFO,2025-08-17,cust_QrdtJEqBez,SKU-2002,2,136514.10,INR,upi,captured,none,0.00,2025-08-17 20:44:35.279,
ord_o72ssMQp7Lqy9Ci1,2025-08-12,cust_suRFWyhX3t,SKU-2004,2,3557.26,INR,visa_mc_domestic,captured,none,0.00,2025-08-12 21:31:50.237,
ord_KYcVSyuehWal2UWc,2025-08-16,cust_Cf1mlhzJxI,SKU-3004,2,8963.50,INR,visa_mc_domestic,captured,none,0.00,2025-08-16 14:43:10.911,
ord_29hgjPi6tqweUzX6,2025-08-12,cust_VZuGncz3LA,SKU-3003,5,9952.03,INR,upi,captured,none,0.00,2025-08-12 16:25:14.590,
ord_rTuSMn6LBSMzqEcH,2025-08-09,cust_SYMakdmCeB,SKU-2001,3,760.51,INR,visa_mc_domestic,captured,none,0.00,2025-08-09 16:00:44.611,
ord_uvak26q9X7vFPFPz,2025-08-14,cust_UldUirbmFq,SKU-2005,1,30555.05,INR,visa_mc_domestic,captured,none,0.00,2025-08-14 21:29:24.767,
ord_LRjxhsPHgKc0Claq,2025-08-17,cust_Awy4vCLVq0,SKU-1004,4,14480.41,INR,upi,captured,none,0.00,2025-08-17 06:30:31.255,
ord_GIt6ibWrBgrnGdRi,2025-08-10,cust_6WY442HKjp,SKU-2003,5,2052.03,INR,upi,captured,none,0.00,2025-08-10 06:05:16.898,
ord_8okHCMSuYXfAgQgS,2025-08-16,cust_dNpdNKim1E,SKU-3001,2,20089.09,INR,upi,captured,none,0.00,2025-08-16 08:58:15.881,
ord_Ef9jPu0WNQDa1wBp,2025-08-09,cust_N4d6fZ2nOg,SKU-2003,1,1123.66,INR,upi,captured,none,0.00,2025-08-09 12:38:53.887,
ord_irwvCRRo9Vzl41de,2025-08-16,cust_iqlwIUq8hm,SKU-1002,3,4736.64,INR,upi,captured,none,0.00,2025-08-16 19:44:37.711,
ord_kO5UOL8LUpRlpLmw,2025-08-16,cust_qsiMcgHsSP,SKU-2005,3,717.98,INR,visa_mc_domestic,captured,none,0.00,2025-08-16 17:18:12.703,
ord_XYs5cVPEHXiYEyPe,2025-08-12,cust_aQ8meGbTIH,SKU-3003,1,256.22,INR,upi,captured,none,0.00,2025-08-12 15:17:32.581,
ord_iQw5qM3jAUmRaOmj,2025-08-08,cust_JiTNxzMm7F,SKU-3002,5,90459.37,INR,visa_mc_domestic,captured,none,0.00,2025-08-08 21:22:53.242,
ord_HPZPl34RApa10bO0,2025-08-10,cust_30uBvMpb2V,SKU-1001,4,2551.60,INR,visa_mc_domestic,captured,none,0.00,2025-08-10 16:28:09.756,
ord_lXrlrXwMTZPSOldB,2025-08-13,cust_sBjWBbbabV,SKU-1005,3,24095.07,INR,upi,captured,none,0.00,2025-08-13 10:44:04.463,
ord_K0nly08WvF4FrDE5,2025-08-11,cust_R4OTgOFDow,SKU-3004,2,576.20,INR,visa_mc_domestic,captured,none,0.00,2025-08-11 09:09:54.446,
ord_3OyMsEGyLHcvsJ5P,2025-08-04,cust_fBfDICJI1z,SKU-2005,3,2819.78,INR,upi,captured,none,0.00,2025-08-04 11:10:49.278,
ord_GPnuEXAcxqYhZg76,2025-08-09,cust_uugZfexMlW,SKU-1005,1,2649.65,INR,visa_mc_domestic,captured,none,0.00,2025-08-09 17:36:45.857,
ord_SBeuNwubkvIxYI34,2025-08-08,cust_XMI7PJnGXV,SKU-3005,4,45523.95,INR,upi,captured,none,0.00,2025-08-08 13:29:45.476,
ord_lVfd51dVL5K9JsQB,2025-08-07,cust_ZxcmRDgHbe,SKU-3003,5,823.45,INR,upi,captured,none,0.00,2025-08-07 15:23:01.459,
ord_uf9JzUstnIvMmRNC,2025-08-04,cust_Mx2aj9N9KC,SKU-3002,4,7190.94,INR,upi,captured,none,0.00,2025-08-04 21:12:26.582,
ord_5eEc3m807Qi3yUpg,2025-08-14,cust_qxwPyaQ6S8,SKU-2002,1,95051.37,INR,upi,captured,none,0.00,2025-08-14 16:45:37.532,
ord_GJNw2P45rfZYjSPm,2025-08-14,cust_DZaZ8UWTe9,SKU-3005,4,2621.27,INR,upi,captured,none,0.00,2025-08-14 06:20:59.910,
ord_RlKJUXFFxAheF8yo,2025-08-04,cust_S0q4rpFKTG,SKU-2005,1,142154.50,INR,upi,captured,none,0.00,2025-08-04 00:11:02.136,
ord_w3zeQSzElIc0Jwfe,2025-08-07,cust_UKdc7SoyZ5,SKU-3003,3,7105.47,INR,visa_mc_domestic,captured,none,0.00,2025-08-07 16:02:25.872,
ord_JJEkHGbJEvqjsaHn,2025-08-14,cust_r3oWYVD0xY,SKU-3004,4,4866.21,INR,upi,captured,none,0.00,2025-08-14 14:37:19.959,
ord_1byuro7u1L1KPF2U,2025-08-04,cust_eRMLCAWVmU,SKU-1002,4,14692.74,INR,upi,captured,none,0.00,2025-08-04 20:15:32.618,
ord_NUotfg39lla6xcsh,2025-08-12,cust_UZmxd254lO,SKU-2001,5,411.76,INR,international_card,captured,none,0.00,2025-08-12 23:29:02.291,
ord_0ypjYAONyOACExh3,2025-08-10,cust_vwvpejhiw1,SKU-3005,4,2314.35,INR,visa_mc_domestic,captured,none,0.00,2025-08-10 01:55:46.813,
ord_oAaUPdG5tKSPKatW,2025-08-16,cust_iE820AOwx6,SKU-1003,1,8375.30,INR,visa_mc_domestic,captured,none,0.00,2025-08-16 21:19:34.708,
ord_vwcHpRFwVYL6s4m8,2025-08-16,cust_VgqM9uVVYu,SKU-1002,5,9024.59,INR,upi,captured,none,0.00,2025-08-16 06:04:10.149,
ord_LnvuE9Oo4evYnMCc,2025-08-04,cust_XVuATcIFgv,SKU-2005,2,3214.34,INR,amex_diners,captured,none,0.00,2025-08-04 15:01:42.956,
ord_tVmCzTTyS1DS7IQX,2025-08-06,cust_8WetZBRLFI,SKU-2004,5,1400.49,INR,upi,captured,none,0.00,2025-08-06 11:54:26.076,
ord_FQU3LNxOR0ih1yij,2025-08-15,cust_S3uC4aoQDE,SKU-2005,1,581.58,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 14:58:35.673,
ord_yZGJ63PUL4rGydtH,2025-08-15,cust_OZq2jt0eOa,SKU-2005,4,622.22,INR,upi,captured,none,0.00,2025-08-15 21:55:43.521,
ord_I8ZjQm3rPlAHkuqj,2025-08-17,cust_IC9utqIN7j,SKU-3001,2,13299.71,INR,upi,captured,none,0.00,2025-08-17 15:07:42.254,
ord_ZVbJoHW8XgRp1JYL,2025-08-14,cust_eQDAcD3DcR,SKU-2002,1,19924.43,INR,upi,captured,none,0.00,2025-08-14 19:42:15.501,
ord_KvdvEcSNM107QdbI,2025-08-16,cust_9inIQWPG1g,SKU-1005,4,653.72,INR,upi,captured,none,0.00,2025-08-16 10:31:24.224,
ord_ORyupimxgLegJBvv,2025-08-10,cust_LtsarQMY0l,SKU-2005,3,577.48,INR,upi,captured,none,0.00,2025-08-10 14:00:30.198,
ord_3U1WvheaiqG3O1MZ,2025-08-15,cust_sNNWCAkHRk,SKU-2003,2,938.85,INR,amex_diners,captured,none,0.00,2025-08-15 06:43:35.451,
ord_HxxhnvCqhorA0yNZ,2025-08-09,cust_5RaVWcrBGm,SKU-1001,3,857.85,INR,upi,captured,none,0.00,2025-08-09 07:32:37.234,
ord_ttMMIcpNIH4Mm2Sq,2025-08-06,cust_dAXhq3GvNJ,SKU-1002,4,850.08,INR,upi,captured,none,0.00,2025-08-06 16:53:57.162,
ord_ss2g3k7kUczkoNbK,2025-08-17,cust_l5xzMSvcFk,SKU-3003,2,23040.82,INR,upi,captured,none,0.00,2025-08-17 17:17:20.266,
ord_h1iYosyDL2xOD1hE,2025-08-12,cust_FQizCezIwr,SKU-1002,5,553.88,INR,visa_mc_domestic,captured,none,0.00,2025-08-12 14:21:33.550,
ord_shtTKR0Bvwwq1sFK,2025-08-15,cust_qdxb3oDn8B,SKU-1003,3,3688.71,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 18:37:05.084,
ord_ouQFyljde4EKvfwT,2025-08-11,cust_CDp2XnFsRJ,SKU-2002,5,530.38,INR,upi,captured,none,0.00,2025-08-11 04:27:29.026,
ord_f9WDTKjtiCdZOlmc,2025-08-09,cust_w71gHDx51P,SKU-2004,1,47033.22,INR,upi,captured,none,0.00,2025-08-09 17:01:49.639,
ord_AmQ1L6e5fXvgDQJE,2025-08-15,cust_KjptZJPasW,SKU-3002,5,1416.37,INR,upi,captured,none,0.00,2025-08-15 12:43:18.743,
ord_PcCY6nJ6XS2LwsWh,2025-08-06,cust_BFXZRSjyf4,SKU-3003,2,8683.72,INR,amex_diners,captured,none,0.00,2025-08-06 11:55:58.746,
ord_rgzRsIlrpVRn9SMN,2025-08-16,cust_PTrYNIGFlg,SKU-3002,1,3425.83,INR,upi,captured,none,0.00,2025-08-16 18:12:53.538,
ord_OFqeIn9CZCEFuve7,2025-08-10,cust_wsgA4MBykU,SKU-2002,1,4350.39,INR,visa_mc_domestic,captured,none,0.00,2025-08-10 07:32:54.416,
ord_5PXdrQR8HsZAmNWx,2025-08-06,cust_EHgvRhOYdz,SKU-2005,2,9072.79,INR,upi,captured,none,0.00,2025-08-06 20:04:19.618,
ord_yJNlJORUEPCutIh6,2025-08-04,cust_xO6a7ugFua,SKU-3004,1,48034.68,INR,upi,captured,none,0.00,2025-08-04 18:40:01.796,
ord_gMY2F2BJcTuGKN3W,2025-08-17,cust_je0ai3m9zS,SKU-1001,1,917.09,INR,upi,captured,none,0.00,2025-08-17 13:35:11.446,
ord_x9wVO14tgZNnmHGW,2025-08-15,cust_f9kERj5scP,SKU-3003,2,3391.40,INR,amex_diners,captured,none,0.00,2025-08-15 16:38:52.048,
ord_mmvjXwSilltq8c3S,2025-08-12,cust_7PUGBfTm8M,SKU-1003,2,871.35,INR,upi,captured,none,0.00,2025-08-12 17:37:24.652,
ord_SI8Zi6Zr9dYHv8Bb,2025-08-15,cust_gNplWP6I3u,SKU-3004,3,13972.51,INR,visa_mc_domestic,captured,none,0.00,2025-08-15 10:35:46.233,
ord_3HIrlVi0JkWpaQwX,2025-08-10,cust_zAdapqJLgj,SKU-3005,1,353.63,INR,upi,captured,none,0.00,2025-08-10 12:40:04.945,
ord_YJkv0Q30zKuApfl4,2025-08-10,cust_8YMFLlzzB6,SKU-2002,5,718.63,INR,upi,captured,none,0.00,2025-08-10 06:03:07.853,
ord_Sl1Tcv1g26nmDWnQ,2025-08-11,cust_KsbIY1pkVi,SKU-1002,4,13260.06,INR,visa_mc_domestic,captured,none,0.00,2025-08-11 13:38:18.400,
ord_58j5EwB6pQ8McFI5,2025-08-09,cust_4Yc5cM94qE,SKU-1003,1,1875.48,INR,visa_mc_domestic,captured,none,0.00,2025-08-09 16:10:12.353,
ord_OfpIejVHNEpSQD71,2025-08-09,cust_f8FR9OMPGd,SKU-1002,2,40932.08,INR,visa_mc_domestic,captured,none,0.00,2025-08-09 04:55:25.301,
ord_pKLAKFeyhLmQ5ajV,2025-08-17,cust_bu1OyPHfh9,SKU-2002,1,3289.70,INR,visa_mc_domestic,captured,none,0.00,2025-08-17 14:46:43.621,
ord_7Bwksaq9crY6OZwJ,2025-08-16,cust_hF0LnUJ9qo,SKU-1001,3,2789.13,INR,upi,captured,none,0.00,2025-08-16 01:48:00.385,
ord_qZJEo6EjUYckCkvQ,2025-08-10,cust_hBJ3CUCltp,SKU-2004,4,139733.43,INR,upi,captured,none,0.00,2025-08-10 15:34:18.802,
ord_P8oSl0liEFVmf7uC,2025-08-14,cust_Ohbdh8L5cX,SKU-1002,5,702.26,INR,visa_mc_domestic,captured,none,0.00,2025-08-14 13:22:59.183,
ord_egXJm4fsJzTjeuxg,2025-08-14,cust_qxWr2p1uYt,SKU-2001,4,1122.54,INR,upi,captured,none,0.00,2025-08-14 14:25:41.190,
ord_K3Ku0QLgcYIzlLP7,2025-08-14,cust_wzN6h3jGZQ,SKU-3001,3,809.20,INR,upi,captured,none,0.00,2025-08-14 14:36:54.275,
ord_9d4VKjZk1NgwWN9f,2025-08-12,cust_7eQX0UluvR,SKU-1005,2,445.30,INR,amex_diners,captured,none,0.00,2025-08-12 16:23:23.026,
ord_Hpfj5HdeCgrkQCzN,2025-08-08,cust_UUGtW2yd0g,SKU-1004,4,2269.28,INR,upi,captured,none,0.00,2025-08-08 06:18:29.110,
ord_7Q0rnG6xCVcm6Hkd,2025-08-04,cust_dQI0g1VKIU,SKU-3003,4,4822.18,INR,upi,captured,none,0.00,2025-08-04 15:53:08.775,
ord_kZuhR1Irf83RntaW,2025-08-17,cust_RfSmHFq9B5,SKU-1001,1,841.30,INR,visa_mc_domestic,captured,none,0.00,2025-08-17 11:45:53.628,
ord_nk2EOnz9HUTMUdgn,2025-08-10,cust_RRgmXmsI7q,SKU-3005,2,4595.48,INR,visa_mc_domestic,captured,none,0.00,2025-08-10 14:11:43.102,
ord_sSZuI09r4R6ENyry,2025-08-05,cust_Hl2nmmDt2g,SKU-2002,3,1815.83,INR,amex_diners,captured,none,0.00,2025-08-05 17:12:53.064,
ord_cBKdgFcw3dTuWmdX,2025-08-17,cust_mfwpc3itYi,SKU-1003,4,146813.05,INR,upi,captured,none,0.00,2025-08-17 15:02:20.145,
ord_DqMwt5o775UKjjmt,2025-08-06,cust_U0ESiI3UW7,SKU-3003,5,33905.72,INR,upi,captured,none,0.00,2025-08-06 21:46:27.818,
ord_iTZent2NyR6jQPyw,2025-08-13,cust_bz1bLKEDP3,SKU-2003,5,40156.76,INR,upi,captured,none,0.00,2025-08-13 16:07:11.914,
ord_e3Uji4PJyuGxYx1h,2025-08-06,cust_il62gfjVNt,SKU-3002,3,8573.64,INR,upi,captured,none,0.00,2025-08-06 03:02:16.779,
ord_nYDzu9vMRS5oy1jG,2025-08-05,cust_Nt31BJjwtk,SKU-2001,1,359.07,INR,upi,captured,none,0.00,2025-08-05 12:55:10.976,
